"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 07 22:50:40 GMT 2023","Tue Feb 07 22:50:41 GMT 2023","990","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getAllVehicles","getAllVehicles",""
"passed","Tue Feb 07 22:50:07 GMT 2023","Tue Feb 07 22:50:08 GMT 2023","948","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByInvalidQueryParam","getOneFilmByInvalidQueryParam",""
"passed","Tue Feb 07 22:50:33 GMT 2023","Tue Feb 07 22:50:34 GMT 2023","1956","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByQueryParam","getOnePersonByQueryParam",""
"passed","Tue Feb 07 22:50:46 GMT 2023","Tue Feb 07 22:50:47 GMT 2023","1133","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Tue Feb 07 22:50:21 GMT 2023","Tue Feb 07 22:50:22 GMT 2023","889","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneVehicleByInvalidQueryParam","getOneVehicleByInvalidQueryParam",""
"passed","Tue Feb 07 22:50:10 GMT 2023","Tue Feb 07 22:50:11 GMT 2023","1081","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Tue Feb 07 22:50:31 GMT 2023","Tue Feb 07 22:50:33 GMT 2023","1979","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByPathParam","getOnePersonByPathParam",""
"passed","Tue Feb 07 22:50:25 GMT 2023","Tue Feb 07 22:50:26 GMT 2023","1047","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"passed","Tue Feb 07 22:50:15 GMT 2023","Tue Feb 07 22:50:17 GMT 2023","1087","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"unknown","Tue Feb 07 22:49:59 GMT 2023","Tue Feb 07 22:49:59 GMT 2023","0","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Tue Feb 07 22:50:11 GMT 2023","Tue Feb 07 22:50:12 GMT 2023","1113","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Tue Feb 07 22:50:41 GMT 2023","Tue Feb 07 22:50:42 GMT 2023","895","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByInvalidQueryParam","getOneVehicleByInvalidQueryParam",""
"passed","Tue Feb 07 22:50:18 GMT 2023","Tue Feb 07 22:50:19 GMT 2023","1106","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"unknown","Tue Feb 07 22:49:59 GMT 2023","Tue Feb 07 22:49:59 GMT 2023","4","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Tue Feb 07 22:50:53 GMT 2023","Tue Feb 07 22:50:55 GMT 2023","1965","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByPathParam","getOneSpeciesByPathParam",""
"passed","Tue Feb 07 22:50:51 GMT 2023","Tue Feb 07 22:50:52 GMT 2023","875","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOnePlanetWithNonExistingId","getOnePlanetWithNonExistingId",""
"passed","Tue Feb 07 22:50:26 GMT 2023","Tue Feb 07 22:50:27 GMT 2023","1048","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"passed","Tue Feb 07 22:50:12 GMT 2023","Tue Feb 07 22:50:13 GMT 2023","881","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmWithNonExistingId","getOneFilmWithNonExistingId",""
"passed","Tue Feb 07 22:50:20 GMT 2023","Tue Feb 07 22:50:21 GMT 2023","901","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipWithNonExistingId","getOneStarshipWithNonExistingId",""
"passed","Tue Feb 07 22:50:45 GMT 2023","Tue Feb 07 22:50:46 GMT 2023","979","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Tue Feb 07 22:50:30 GMT 2023","Tue Feb 07 22:50:31 GMT 2023","875","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByInvalidQueryParam","getOnePersonByInvalidQueryParam",""
"passed","Tue Feb 07 22:50:09 GMT 2023","Tue Feb 07 22:50:10 GMT 2023","1189","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"unknown","Tue Feb 07 22:49:59 GMT 2023","Tue Feb 07 22:49:59 GMT 2023","0","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Tue Feb 07 22:50:34 GMT 2023","Tue Feb 07 22:50:36 GMT 2023","1991","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByQueryParam","getOnePersonByQueryParam",""
"passed","Tue Feb 07 22:50:59 GMT 2023","Tue Feb 07 22:51:01 GMT 2023","1857","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByQueryParam","getOneSpeciesByQueryParam",""
"passed","Tue Feb 07 22:50:13 GMT 2023","Tue Feb 07 22:50:14 GMT 2023","913","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getAllStarships","getAllStarships",""
"passed","Tue Feb 07 22:50:23 GMT 2023","Tue Feb 07 22:50:24 GMT 2023","951","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByInvalidQueryParam","getOnePlanetByInvalidQueryParam",""
"unknown","Tue Feb 07 22:49:59 GMT 2023","Tue Feb 07 22:49:59 GMT 2023","0","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Tue Feb 07 22:50:38 GMT 2023","Tue Feb 07 22:50:39 GMT 2023","894","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonWithInvalidId","getOnePersonWithInvalidId",""
"passed","Tue Feb 07 22:50:48 GMT 2023","Tue Feb 07 22:50:49 GMT 2023","1024","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Tue Feb 07 22:50:28 GMT 2023","Tue Feb 07 22:50:29 GMT 2023","869","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithNonExistingId","getOnePlanetWithNonExistingId",""
