"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 14 19:50:01 GMT 2023","Fri Apr 14 19:50:02 GMT 2023","1400","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getAllPeople","getAllPeople",""
"passed","Fri Apr 14 19:49:54 GMT 2023","Fri Apr 14 19:49:55 GMT 2023","803","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getAllStarships","getAllStarships",""
"passed","Fri Apr 14 19:49:58 GMT 2023","Fri Apr 14 19:49:59 GMT 2023","806","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Fri Apr 14 19:49:27 GMT 2023","Fri Apr 14 19:49:28 GMT 2023","737","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByInvalidQueryParam","getOnePlanetByInvalidQueryParam",""
"passed","Fri Apr 14 19:49:46 GMT 2023","Fri Apr 14 19:49:47 GMT 2023","781","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getAllSpecies","getAllSpecies",""
"passed","Fri Apr 14 19:50:02 GMT 2023","Fri Apr 14 19:50:03 GMT 2023","716","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByInvalidQueryParam","getOnePersonByInvalidQueryParam",""
"passed","Fri Apr 14 19:49:57 GMT 2023","Fri Apr 14 19:49:58 GMT 2023","811","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Fri Apr 14 19:49:59 GMT 2023","Fri Apr 14 19:50:00 GMT 2023","699","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipWithNonExistingId","getOneStarshipWithNonExistingId",""
"passed","Fri Apr 14 19:49:24 GMT 2023","Fri Apr 14 19:49:27 GMT 2023","3283","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getAllPlanets","getAllPlanets",""
"passed","Fri Apr 14 19:50:03 GMT 2023","Fri Apr 14 19:50:04 GMT 2023","1470","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByPathParam","getOnePersonByPathParam",""
"passed","Fri Apr 14 19:49:48 GMT 2023","Fri Apr 14 19:49:48 GMT 2023","661","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByInvalidQueryParam","getOneSpeciesByInvalidQueryParam",""
"passed","Fri Apr 14 19:49:34 GMT 2023","Fri Apr 14 19:49:35 GMT 2023","807","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByPathParam","getOneFilmByPathParam",""
"passed","Fri Apr 14 19:49:50 GMT 2023","Fri Apr 14 19:49:51 GMT 2023","1496","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByQueryParam","getOneSpeciesByQueryParam",""
"passed","Fri Apr 14 19:49:36 GMT 2023","Fri Apr 14 19:49:37 GMT 2023","912","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Fri Apr 14 19:49:45 GMT 2023","Fri Apr 14 19:49:46 GMT 2023","653","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleWithNonExistingId","getOneVehicleWithNonExistingId",""
"passed","Fri Apr 14 19:49:42 GMT 2023","Fri Apr 14 19:49:43 GMT 2023","795","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Fri Apr 14 19:49:31 GMT 2023","Fri Apr 14 19:49:32 GMT 2023","694","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithNonExistingId","getOnePlanetWithNonExistingId",""
"passed","Fri Apr 14 19:49:44 GMT 2023","Fri Apr 14 19:49:45 GMT 2023","894","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Fri Apr 14 19:49:38 GMT 2023","Fri Apr 14 19:49:39 GMT 2023","728","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getAllVehicles","getAllVehicles",""
"passed","Fri Apr 14 19:49:37 GMT 2023","Fri Apr 14 19:49:38 GMT 2023","703","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmWithNonExistingId","getOneFilmWithNonExistingId",""
"passed","Fri Apr 14 19:49:40 GMT 2023","Fri Apr 14 19:49:40 GMT 2023","828","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByPathParam","getOneVehicleByPathParam",""
"passed","Fri Apr 14 19:49:32 GMT 2023","Fri Apr 14 19:49:33 GMT 2023","1246","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getAllFilms","getAllFilms",""
"unknown","Fri Apr 14 19:49:24 GMT 2023","Fri Apr 14 19:49:24 GMT 2023","0","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Fri Apr 14 19:49:30 GMT 2023","Fri Apr 14 19:49:31 GMT 2023","848","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"unknown","Fri Apr 14 19:49:23 GMT 2023","Fri Apr 14 19:49:23 GMT 2023","1","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOnePlanetWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Fri Apr 14 19:49:29 GMT 2023","Fri Apr 14 19:49:30 GMT 2023","1048","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"passed","Fri Apr 14 19:49:59 GMT 2023","Fri Apr 14 19:49:59 GMT 2023","778","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Fri Apr 14 19:49:45 GMT 2023","Fri Apr 14 19:49:45 GMT 2023","793","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Fri Apr 14 19:49:47 GMT 2023","Fri Apr 14 19:49:48 GMT 2023","698","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOnePlanetWithNonExistingId","getOnePlanetWithNonExistingId",""
"unknown","Fri Apr 14 19:49:24 GMT 2023","Fri Apr 14 19:49:24 GMT 2023","0","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Fri Apr 14 19:49:56 GMT 2023","Fri Apr 14 19:49:57 GMT 2023","800","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"unknown","Fri Apr 14 19:49:24 GMT 2023","Fri Apr 14 19:49:24 GMT 2023","0","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Fri Apr 14 19:50:10 GMT 2023","Fri Apr 14 19:50:10 GMT 2023","698","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonWithNonExistingId","getOnePersonWithNonExistingId",""
"passed","Fri Apr 14 19:49:30 GMT 2023","Fri Apr 14 19:49:30 GMT 2023","875","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"passed","Fri Apr 14 19:49:48 GMT 2023","Fri Apr 14 19:49:50 GMT 2023","1563","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByPathParam","getOneSpeciesByPathParam",""
"passed","Fri Apr 14 19:49:36 GMT 2023","Fri Apr 14 19:49:36 GMT 2023","841","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Fri Apr 14 19:50:06 GMT 2023","Fri Apr 14 19:50:07 GMT 2023","1512","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByQueryParam","getOnePersonByQueryParam",""
"passed","Fri Apr 14 19:50:09 GMT 2023","Fri Apr 14 19:50:10 GMT 2023","701","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonWithInvalidId","getOnePersonWithInvalidId",""
"unknown","Fri Apr 14 19:49:24 GMT 2023","Fri Apr 14 19:49:24 GMT 2023","0","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Fri Apr 14 19:50:00 GMT 2023","Fri Apr 14 19:50:01 GMT 2023","691","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneVehicleByInvalidQueryParam","getOneVehicleByInvalidQueryParam",""
